nat, nph =   369    1
    1    2
 iat     x       y        z       iph  
 -----------------------------------------------------------------------
 232     -7.23676      3.61838     -3.61838   1   1
 233     -3.61838      3.61838     -7.23676   1   1
 234     -3.61838      7.23676     -3.61838   1   1
 235     -7.23676      3.61838      3.61838   1   1
 236     -3.61838      3.61838      7.23676   1   1
 237     -3.61838      7.23676      3.61838   1   1
 238      3.61838     -7.23676     -3.61838   1   1
 239      3.61838     -3.61838     -7.23676   1   1
 240      7.23676     -3.61838     -3.61838   1   1
 241      3.61838     -7.23676      3.61838   1   1
 242      3.61838     -3.61838      7.23676   1   1
 243      7.23676     -3.61838      3.61838   1   1
 244      3.61838      3.61838     -7.23676   1   1
 245      3.61838      7.23676     -3.61838   1   1
 246      7.23676      3.61838     -3.61838   1   1
 247      3.61838      3.61838      7.23676   1   1
 248      3.61838      7.23676      3.61838   1   1
 249      7.23676      3.61838      3.61838   1   1
 250     -9.04595     -1.80919      0.00000   1   1
 251     -1.80919     -9.04595      0.00000   1   1
 252     -9.04595      0.00000     -1.80919   1   1
 253     -1.80919      0.00000     -9.04595   1   1
 254     -9.04595      0.00000      1.80919   1   1
 255     -1.80919      0.00000      9.04595   1   1
 256     -9.04595      1.80919      0.00000   1   1
 257     -1.80919      9.04595      0.00000   1   1
 258      0.00000     -9.04595     -1.80919   1   1
 259      0.00000     -1.80919     -9.04595   1   1
 260      0.00000     -9.04595      1.80919   1   1
 261      0.00000     -1.80919      9.04595   1   1
 262      1.80919     -9.04595      0.00000   1   1
 263      9.04595     -1.80919      0.00000   1   1
 264      0.00000      1.80919     -9.04595   1   1
 265      0.00000      9.04595     -1.80919   1   1
 266      1.80919      0.00000     -9.04595   1   1
 267      9.04595      0.00000     -1.80919   1   1
 268     -0.00000      1.80919      9.04595   1   1
 269      1.80919      0.00000      9.04595   1   1
 270     -0.00000      9.04595      1.80919   1   1
 271      9.04595      0.00000      1.80919   1   1
 272      1.80919      9.04595      0.00000   1   1
 273      9.04595      1.80919      0.00000   1   1
 274     -5.42757      1.80919      7.23676   1   1
 275     -1.80919     -5.42757     -7.23676   1   1
 276     -7.23676     -5.42757      1.80919   1   1
 277     -7.23676      5.42757      1.80919   1   1
 278     -1.80919      5.42757      7.23676   1   1
 279     -5.42757      7.23676      1.80919   1   1
 280     -1.80919      7.23676      5.42757   1   1
 281     -7.23676     -1.80919      5.42757   1   1
 282     -5.42757     -7.23676      1.80919   1   1
 283      1.80919     -7.23676     -5.42757   1   1
 284      5.42757     -7.23676     -1.80919   1   1
 285      1.80919     -5.42757     -7.23676   1   1
 286      7.23676     -5.42757     -1.80919   1   1
 287     -5.42757     -1.80919      7.23676   1   1
 288      5.42757     -1.80919     -7.23676   1   1
 289      7.23676     -1.80919     -5.42757   1   1
 290     -1.80919     -7.23676      5.42757   1   1
 291     -1.80919     -5.42757      7.23676   1   1
 292      1.80919     -7.23676      5.42757   1   1
 293      1.80919     -5.42757      7.23676   1   1
 294     -7.23676     -5.42757     -1.80919   1   1
 295      5.42757     -7.23676      1.80919   1   1
 296      5.42757     -1.80919      7.23676   1   1
 297      7.23676     -5.42757      1.80919   1   1
 298      7.23676     -1.80919      5.42757   1   1
